ply
format ascii 1.0
 269.9018 224.16637006698684 353.43832798201436
 269.9018 227.95965689958467 353.81701465458
 269.9018 254.65412436788736 389.1835907709521
 269.9018 258.18557653805357 388.78693461752846
 269.9018 267.3117567672251 400.99562956006093
 269.9018 271.9835672994787 401.4374211045692
 269.9018 155.0100463692393 -21.16961886837953
 269.9018 174.2022686746206 20.699387779215556
 269.9018 194.04686302321548 61.21857824074914
 269.9018 214.29524816749378 107.75201371590344
 269.9018 240.6381271036563 155.79088935627107
 269.9018 178.98439530046966 17.083774440884667
 269.9018 181.97492350307775 18.06340286230335
 269.9018 182.3635377246458 17.784223244212967
 269.9018 186.95242819749944 15.449181772209158
 269.9018 186.7389823141467 13.481078641187537
 271.6938 -146.3396195030943 50.61252378692075
 271.6938 -139.97033575101392 43.048972474999516
 271.6938 -134.94227372090904 46.89592494399676
 271.6938 -134.74803459680857 50.72904895055615
 271.6938 -131.0011178211472 49.02027478378466
 271.6938 -128.5775096066442 46.79662503147932
 271.6938 -128.59050602038852 50.5010693674696
 271.6938 -109.21127531420176 26.46504875852895
 271.6938 -118.54261845813672 53.46504875852895
 271.6938 -128.9016580777203 83.74411545212587
 271.6938 -145.2420573571008 126.3346861015333
 271.6938 -163.44017340228663 174.788933923777
 271.6938 -25.873422924010512 54.95432925003695
 271.6938 -24.037221156191325 54.31803378543202
 271.6938 -19.503060505214517 56.07536340303034
 271.6938 -19.666783983379442 55.81648693027478
 271.6938 -18.820008672278192 55.10578901894934
 271.6938 -16.5795157924309 54.956306217616714
 271.6938 -15.088346416677403 55.51739649906665
 271.6938 -12.20485201662392 54.86646899390905
 271.6938 -9.889393142255104 54.93167506650502
 271.6938 -8.998693293861733 54.95310809405845
 271.6938 -6.157444564828638 55.50809316587919
 271.6938 -2.1303773083731214 53.80038064629673
 271.6938 -1.1530738986285551 53.554492606992255
 271.6938 -1.5101816317616354 54.053280246070585
 271.6938 2.7496107657569073 53.54649085828356
 271.6938 4.881966468645823 53.775635970538985
 271.6938 6.558174925424568 53.25086732594201
 271.6938 6.385858472819355 53.503818337021926
 271.6938 9.747837999273589 53.18390949005084
 271.6938 11.855509718863756 52.62469197755257
 271.6938 12.582314891534976 53.10235848039201
 271.6938 14.309225789169824 52.040844638547526
 271.6938 18.8831478785052 51.592871742770456
 271.6938 20.428514729407627 52.26620821042002
 271.6938 22.794953379137322 51.882323045668045
 271.6938 28.518249183615833 46.46565815952533
 271.6938 27.283545325531886 45.3006517454819
 271.6938 30.282475466692787 44.81388379229725
 271.6938 34.107972615233464 43.9722433872077
 271.6938 34.38260571064023 45.71417399929601
 271.6938 37.63523966373098 44.38321151471666
 271.6938 37.32352562141427 46.944953211703364
 271.6938 38.337962190639985 47.34747022721126
 271.6938 41.653756558545 50.5398000465367
 271.6938 43.19022947094808 51.38238023103969
 271.6938 46.63836064938352 51.73681305483706
 271.6938 47.15075382461443 52.18248329355782
 271.6938 48.333677439382676 52.28873391732708
 271.6938 52.779162965836385 51.95215151075894
 271.6938 51.840516825786985 52.847826987895644
 271.6938 53.99411292958351 53.315887577993635
 271.6938 58.71999564440476 52.87255923301751
 271.6938 60.94725244039583 55.609076787644426
 271.6938 63.53939546038942 56.22099002417701
 271.6938 64.50047610896905 57.86774482051095
 271.6938 67.98845076840135 61.41293086778802
 271.6938 67.12909084940407 64.65799202592007
 271.6938 70.84227630247678 80.05148043273044
 271.6938 125.78356280060476 279.6419698577748
 271.6938 142.69445006486472 275.9262207642939
 271.6938 145.2985053990834 278.9307256384606
 271.6938 149.33252010149496 276.2805390326513
 271.6938 169.76632722294522 289.581972357993
 271.6938 186.49657324308737 316.248177338634
 271.6938 189.68577444547026 313.8813624810376
 271.6938 192.4259731124577 316.317343541621
 271.6938 206.37609072127887 330.0239855846937
 271.6938 209.86883312680922 329.40512286083106
 271.6938 235.0251248065042 362.32387020941326
 271.6938 245.29128945455824 368.94985063226324
 271.6938 254.91749358542924 384.52455754782295
 271.6938 260.3960496894224 385.887516357577
 271.6938 266.76986320894696 393.7842703239302
 271.6938 154.4824638918133 -20.7639768717371
 271.6938 170.45179595793414 13.376942290960812
 271.6938 191.88382298603625 60.71683194686193
 271.6938 220.09402649064216 116.56877526521777
 271.6938 185.48383254094176 31.309936360989695
 271.6938 180.9288364621357 15.996347354510249
 271.6938 183.75895687869095 16.034386061557598
 271.6938 184.1076645002719 16.477566325073155
 271.6938 186.5747522371094 15.002356220994557
 271.6938 187.20418462860843 17.350610014919084
 273.48580000000004 -148.19191978688235 55.80370165491689
 273.48580000000004 -135.70213922986437 50.71458709557504
 273.48580000000004 -130.7590907224302 47.74766278016625
 273.48580000000004 -127.25661348000725 47.64179967499018
 273.48580000000004 -127.43642377451836 44.43843374650669
 273.48580000000004 -110.06869250524538 33.5000001828995
 273.48580000000004 -122.27327729925707 61.188065282206196
 273.48580000000004 -134.15757927323855 95.15866897437854
 273.48580000000004 -152.0821238997695 140.90469572358217
 273.48580000000004 -171.1401476570569 201.37924504840055
 273.48580000000004 -26.118995925528047 57.41262944049356
 273.48580000000004 -23.719674898876097 56.80927506898911
 273.48580000000004 -22.660525431843404 55.86712284369861
 273.48580000000004 -22.211598934115933 55.892593918588375
 273.48580000000004 -19.487630418968383 55.53462869780168
 273.48580000000004 -19.397929803066685 55.539044909705865
 273.48580000000004 -17.46382354957199 56.38101384859266
 273.48580000000004 -12.109576347706948 55.32875614743989
 273.48580000000004 -13.075878372966972 54.79728367529253
 273.48580000000004 -10.829506908713425 54.6152407800862
 273.48580000000004 -7.888676379313373 55.18542849462983
 273.48580000000004 -3.756739073953588 54.49626002250557
 273.48580000000004 -4.009725134858907 53.24360547150974
 273.48580000000004 -3.564218895724094 53.247927994266945
 273.48580000000004 0.8031915341416305 53.763376268484365
 273.48580000000004 1.6956206872795314 53.760528769663665
 273.48580000000004 1.9603475095480674 53.25927788848941
 273.48580000000004 5.358467107674421 53.97758571784243
 273.48580000000004 6.94984056479277 53.20231709938008
 273.48580000000004 8.01884641986159 53.181806374766836
 273.48580000000004 9.815323031576252 53.64110290339397
 273.48580000000004 12.3450430140395 52.06759739755523
 273.48580000000004 15.444731090772006 49.952463255190594
 273.48580000000004 18.201594428040956 51.836269538412864
 273.48580000000004 19.576844422479894 52.52125694924115
 273.48580000000004 23.024304384322864 52.08059891146189
 273.48580000000004 22.334351202142567 51.11712284369861
 273.48580000000004 24.811362707410485 50.96496971087208
 273.48580000000004 28.45725457112686 46.93651962494539
 273.48580000000004 30.57479505395145 44.24930228926053
 273.48580000000004 32.8768827339124 44.55467978730269
 273.48580000000004 32.55564687889173 44.83553939755768
 273.48580000000004 34.31686686820778 44.92789782234331
 273.48580000000004 35.298661885866046 45.08762740958366
 273.48580000000004 37.03228466216857 47.193126907570274
 273.48580000000004 39.09794005899863 46.728779662323745
 273.48580000000004 41.549897319969304 50.01195799536748
 273.48580000000004 46.215955688306565 50.74113665671774
 273.48580000000004 48.304548420704286 51.49932897366648
 273.48580000000004 48.363074038976286 52.51054537782295
 273.48580000000004 51.82137318553089 52.05715275424541
 273.48580000000004 50.32775995413707 53.53213212041487
 273.48580000000004 54.4593378935615 53.2239963569167
 273.48580000000004 57.479481201563196 52.781876103207765
 273.48580000000004 61.276695446734585 58.10666413039337
 273.48580000000004 65.81501045274088 59.95157332219395
 273.48580000000004 66.98177024037099 62.080387280101206
 273.48580000000004 69.98919858169837 66.22397824000058
 273.48580000000004 132.49849148176455 272.08227568458824
 273.48580000000004 149.98192078055163 284.969217294471
 273.48580000000004 152.73121355465642 272.35380773220703
 273.48580000000004 156.21454708280132 273.38375190819835
 273.48580000000004 170.23894844779886 295.7442970321165
 273.48580000000004 175.97534200367753 301.11513753047797
 273.48580000000004 182.61043493763637 312.36944086735264
 273.48580000000004 185.71388287581533 315.01633636088917
 273.48580000000004 191.10782523264996 316.4925722383674
 273.48580000000004 208.5441896873771 329.0631132615111
 273.48580000000004 212.0875621446241 327.09672078413547
 273.48580000000004 229.71385565853748 348.0570544991822
 273.48580000000004 232.9207981559923 348.2504830176396
 273.48580000000004 256.53161327767805 387.3732018473142
 273.48580000000004 264.69189590004424 397.6146190585968
 273.48580000000004 272.7568376102367 397.1197635449556
 273.48580000000004 276.55670361241204 399.59686399711114
 273.48580000000004 145.3095113801753 -37.46469365882757
 273.48580000000004 160.25407300153518 -6.744719024209985
 273.48580000000004 185.34054442755928 42.96309932118504
 273.48580000000004 205.10167460463757 90.05445295118261
 273.48580000000004 183.9244818556761 16.22208000653046
 273.48580000000004 186.0260134516815 17.48084918459523
 273.48580000000004 189.7300605470017 18.608782176787486
 275.27779999999996 -143.23288433964856 40.93225408900133
 275.27779999999996 -145.39566234020143 55.88433124448005
 275.27779999999996 -130.48129789253278 48.4917173204426
 275.27779999999996 -129.45114219606157 46.02473804699616
 275.27779999999996 -125.92213271839208 44.501738176412914
 275.27779999999996 -122.44720858509189 44.6397170824456
 275.27779999999996 -113.97560660970018 42.25834806846552
 275.27779999999996 -126.37139478435975 69.9090998996715
 275.27779999999996 -140.86441188835514 110.29013194952432
 275.27779999999996 -157.5397730530745 162.1162225570975
 275.27779999999996 -29.72286470152987 57.3740219255061
 275.27779999999996 -26.6393768201814 57.59109430430715
 275.27779999999996 -24.09830251239345 57.75179989247425
 275.27779999999996 -23.15914928304971 56.04999966839074
 275.27779999999996 -18.655253063722082 56.537247465493124
 275.27779999999996 -18.898156844873757 56.02446940385221
 275.27779999999996 -15.316593899053938 54.9261105632541
 275.27779999999996 -12.382275267056862 56.02996619139458
 275.27779999999996 -12.102118934895614 55.78829764705097
 275.27779999999996 -9.642530092828306 55.10496490549298
 275.27779999999996 -5.957250661093996 55.677605379080774
 275.27779999999996 -5.1294251813881955 54.68893945068538
 275.27779999999996 -1.7085742448601466 54.468504714137794
 275.27779999999996 -2.871030178964926 53.711717865746834
 275.27779999999996 2.2361857806915113 52.715802292083424
 275.27779999999996 2.687504359893347 53.21298722209201
 275.27779999999996 4.133322133302886 54.20053891927415
 275.27779999999996 5.366647973487664 52.685345804861186
 275.27779999999996 10.031901589426743 53.09374800044088
 275.27779999999996 9.934792039618 52.84603241819423
 275.27779999999996 12.001648513549286 53.03829764705097
 275.27779999999996 15.290086091704922 52.42261374447878
 275.27779999999996 14.319710802798072 50.706655873098214
 275.27779999999996 19.904250769459292 51.71238168746078
 275.27779999999996 20.932600831122937 52.410757640926136
 275.27779999999996 23.379779598869987 51.51805308064371
 275.27779999999996 21.825862885346513 52.36165518195861
 275.27779999999996 26.989413706969348 50.779749730372714
 275.27779999999996 26.52469235971116 47.292185164234695
 275.27779999999996 30.00551986206669 44.76352302652833
 275.27779999999996 29.505077024278894 45.055587259170636
 275.27779999999996 34.739225349201604 44.60097616395001
 275.27779999999996 33.45750199884279 44.971718195892606
 275.27779999999996 37.29437168092671 45.362892931439944
 275.27779999999996 37.408910621546546 47.12168126270075
 275.27779999999996 40.97031492668439 49.282387861460165
 275.27779999999996 42.821598433783045 51.10679651754259
 275.27779999999996 44.878522185917575 51.63278372183987
 275.27779999999996 48.137775532578985 52.25498951388198
 275.27779999999996 47.72796274672142 52.56057517539
 275.27779999999996 50.1365059053211 52.253993132216294
 275.27779999999996 52.999372515120335 53.65708955882485
 275.27779999999996 55.62944839593429 54.05473767827266
 275.27779999999996 56.836563335440424 54.13530149259009
 275.27779999999996 58.118265636371184 56.76582027909387
 275.27779999999996 61.95692077901684 57.46311552981274
 275.27779999999996 63.920546047758364 59.98207208823493
 275.27779999999996 64.15975055561971 62.26126520316103
 275.27779999999996 67.49070378403242 64.29869407199214
 275.27779999999996 68.86444390477965 60.70728877873148
 275.27779999999996 122.19788606191564 265.35520457201073
 275.27779999999996 127.85300126687729 272.3708585674043
 275.27779999999996 129.54650437601697 262.8883345432024
 275.27779999999996 142.19683697360676 277.4637417450718
 275.27779999999996 144.18762333392297 277.44789170466373
 275.27779999999996 146.82167573678706 273.44634972932704
 275.27779999999996 152.51380555101423 280.40898434308446
 275.27779999999996 167.70534577237453 296.09569867800883
 275.27779999999996 182.77214743336694 309.4123014984675
 275.27779999999996 199.09902544246384 321.9423998489048
 275.27779999999996 211.57577172790386 327.1425908344515
 275.27779999999996 239.6836484807997 360.5437606940681
 275.27779999999996 245.36604976182394 364.80843861628733
 275.27779999999996 262.0611641869892 387.3250986539616
 275.27779999999996 264.86465046605156 390.27124533399314
 275.27779999999996 272.65865300346553 394.92119662218516
 275.27779999999996 150.4278451576756 -23.286582341590986
 275.27779999999996 168.13107664817986 13.424042817639531
 275.27779999999996 180.79337037340332 34.14599906984171
 275.27779999999996 214.03772664454323 103.21972201745257
 275.27779999999996 238.27050667843855 154.0300639794027
 275.27779999999996 183.34610325960867 17.28343859231586
 275.27779999999996 186.32765665987012 18.958108395503075
 275.27779999999996 187.66734868954973 11.301477520236915
 277.0698 -145.527776985203 57.07602045442218
 277.0698 -132.77176077597477 49.68907691547054
 277.0698 -128.37757005420286 47.063580338224654
 277.0698 -123.4320953408997 44.90596049953609
 277.0698 -105.1053477459154 10.133956518504704
 277.0698 -115.43303204950571 39.015668077436544
 277.0698 -124.7635138874267 65.73602624173196
 277.0698 -135.3247687433082 103.10266210228406
 277.0698 -157.54274849755447 159.11717961271785
 277.0698 -173.58076254780394 211.03119049806702
 277.0698 -26.61647060894643 57.80545596385076
 277.0698 -26.39455428495336 57.317469706111524
 277.0698 -23.641814463595896 57.237640397706116
 277.0698 -20.572038122062335 56.40314159892142
 277.0698 -19.375549165928284 56.21211561154121
 277.0698 -19.102954644726143 56.225226146679915
 277.0698 -14.933886912370136 54.64947027401189
 277.0698 -12.791678774900952 55.47524437724297
 277.0698 -12.862997300653966 54.972325072160345
 277.0698 -9.700881258291714 55.31220172993227
 277.0698 -8.503321766531153 54.589139796424945
 277.0698 -5.984247265298349 55.38531507757193
 277.0698 -1.715051023650367 53.92648065861181
 277.0698 -1.8941491231243999 53.675656416569666
 277.0698 2.6157167727499213 53.67153514505901
 277.0698 0.9033431220678261 54.17916971985949
 277.0698 4.874201176092772 53.90015440931609
 277.0698 4.776718033850109 53.40125700124332
 277.0698 6.593977395982132 54.12528747370516
 277.0698 8.811636506627424 52.581222746309834
 277.0698 13.564600704142723 52.19512046255369
 277.0698 14.832678341427886 52.39947027401189
 277.0698 14.720224373714256 49.89947027401189
 277.0698 18.590560142872956 51.988149706285526
 277.0698 18.90262403421954 52.725226146679915
 277.0698 22.80201094257503 53.01941945556007
 277.0698 23.450707239712298 51.97688048894935
 277.0698 27.06330202282502 47.719014354544015
 277.0698 28.30382745730199 46.62183837583228
 277.0698 29.116420166936752 44.79757332105902
 277.0698 30.671372706665924 44.42055856283463
 277.0698 33.314212159950365 45.20155294253675
 277.0698 33.71746704933884 45.6699503780992
 277.0698 39.43159199123213 45.86810571256029
 277.0698 38.19958702779364 46.75526842273882
 277.0698 40.80313222191337 49.01446315457741
 277.0698 43.70803852575405 51.228788151370054
 277.0698 46.23214588734207 49.153388514060566
 277.0698 49.25937484050037 50.04566625546693
 277.0698 50.68392713065824 51.64397688475515
 277.0698 51.657912893581226 53.81076947060609
 277.0698 52.50751605530905 53.9522131558021
 277.0698 55.339720935045555 53.81468602998535
 277.0698 57.08203740188914 54.84317695671854
 277.0698 60.18746837313467 57.20051903510989
 277.0698 63.01021434491801 58.818081546643214
 277.0698 64.43717059333173 60.907587415595515
 277.0698 65.55201471306155 62.78915377113003
 277.0698 69.01400718246904 65.83214385547564
 277.0698 70.07216837067818 62.03212982660807
 277.0698 119.11267049205273 236.90740654547722
 277.0698 128.60135291769646 273.7793754494514
 277.0698 130.55928528572355 260.9102179483703
 277.0698 133.79957616557763 270.0255597926063
 277.0698 139.68977116365207 272.33468882068496
 277.0698 148.45217396177378 270.83139033470434
 277.0698 150.97723942157964 264.98859034559985
 277.0698 171.3400661424862 271.6066278659778
 277.0698 177.35762156423175 281.09401151435867
 277.0698 184.02790903191183 287.30535442698744
 277.0698 202.76611777549283 322.04946681704115
 277.0698 208.35660323366753 323.69954327605507
 277.0698 210.33776354368874 307.62814310208927
 277.0698 236.18872804520151 356.3431943160737
 277.0698 240.10824964279078 358.8050290007229
 277.0698 262.6748760095159 385.5339970750638
 277.0698 268.2617105288375 392.7715717754284
 277.0698 156.2298508818745 -14.521967551170235
 277.0698 179.25251155573633 32.69274848937221
 277.0698 197.61520273515396 67.33158631489937
 277.0698 184.4174694535085 18.19527474253124
 277.0698 186.64524740469176 16.600864531130924
 277.0698 187.0419234754839 16.312487911924677
 277.0698 186.4187745292495 12.924113627825875
 278.86109999999996 -145.4676884947907 47.82624044031826
 278.86109999999996 -133.95691090043132 33.0982899490549
 278.86109999999996 -143.13728544337016 65.01620714291221
 278.86109999999996 -133.0440182231266 52.22255890443125
 278.86109999999996 -130.76769155270944 49.93691099142984
 278.86109999999996 -125.75814336798612 46.95001483007911
 278.86109999999996 -127.08058848540752 46.75171587411302
 278.86109999999996 -120.95278114426195 39.08058322246728
 278.86109999999996 -109.23725330840838 20.225984705306757
 278.86109999999996 -118.09323618000298 47.37417057579182
 278.86109999999996 -127.222429671001 78.00618554761189
 278.86109999999996 -140.89586837395905 118.25618554761189
 278.86109999999996 -160.47488060943894 169.7853430596125
 278.86109999999996 -30.083609081567197 66.33036404753653
 278.86109999999996 -26.623949695852037 57.264556844607796
 278.86109999999996 -21.867734255236577 56.29554051370849
 278.86109999999996 -21.351251110509057 56.82500823080687
 278.86109999999996 -18.61333110419168 55.45681075314553
 278.86109999999996 -17.363026810134446 56.01414623207063
 278.86109999999996 -14.440720971469679 56.129838437199396
 278.86109999999996 -15.080077070397856 56.10635531201257
 278.86109999999996 -11.39186184062494 55.22679997668257
 278.86109999999996 -9.141392329713723 56.28517407328064
 278.86109999999996 -6.389834974065794 55.83808232928658
 278.86109999999996 -4.823690298933378 54.859769880186946
 278.86109999999996 -1.8189513114831595 54.63475219718407
 278.86109999999996 -1.2742236121953887 54.88686758946807
 278.86109999999996 -1.3621711407363113 54.1365668735682
 278.86109999999996 2.176191874144493 53.632927131370025
 278.86109999999996 2.542701844838654 54.13077020974225
 278.86109999999996 6.533111166274067 53.83513650536787
 278.86109999999996 6.6893384239330596 52.58210764642496
 278.86109999999996 9.686293466925738 53.02013885248704
 278.86109999999996 10.599235800718208 53.246893341088935
 278.86109999999996 17.358062316872175 48.998182413616405
 278.86109999999996 16.331557114929144 51.7988435824181
 278.86109999999996 18.230308292647994 53.469441627346214
 278.86109999999996 19.936602666078297 53.13626826785179
 278.86109999999996 21.80418319995892 52.53555028134497
 278.86109999999996 27.56178187589317 51.92150013759692
 278.86109999999996 27.106203182906267 49.690491024403855
 278.86109999999996 29.88739531058498 43.692982245580254
 278.86109999999996 30.508773071123375 44.65011616829116
 278.86109999999996 31.703528015070983 45.05462044717757
 278.86109999999996 35.87156501014033 45.68784929210335
 278.86109999999996 38.22890367171367 45.20152343618906
 278.86109999999996 37.899235587287706 47.76429300062017
 278.86109999999996 40.98958979490003 48.70916132395132
 278.86109999999996 42.488115318577485 49.812712269316705
 278.86109999999996 43.669643065609726 51.20222641838592
 278.86109999999996 46.96000183697583 49.28935489816615
 278.86109999999996 47.42352721405976 51.26728981120715
 278.86109999999996 52.59760395089947 52.12617738928924
 278.86109999999996 53.52796755090087 52.764933615693224
 278.86109999999996 54.220697089865055 54.20235798076237
 278.86109999999996 62.737156694919705 58.582302482910166
 278.86109999999996 64.34529490185112 59.0986133205393
 278.86109999999996 64.86118283473769 61.8486133205393
 278.86109999999996 68.98105175644704 65.30157214480494
 278.86109999999996 71.6097878397406 68.73487277358697
 278.86109999999996 118.33892158567113 251.6242369603233
 278.86109999999996 138.89011116396566 270.33573166635335
 278.86109999999996 143.14277194567893 270.2614763059512
 278.86109999999996 145.4008745983375 268.3821934664272
 278.86109999999996 147.85055321570883 269.5816829181012
 278.86109999999996 169.4074438498185 289.9942903547464
 278.86109999999996 172.30123004702864 279.55567998344605
 278.86109999999996 189.5398405387224 308.9866471980985
 278.86109999999996 193.69961587876074 312.2276037530907
 278.86109999999996 192.17995621912286 292.4040800654557
 278.86109999999996 205.15609189746033 306.44772054468314
 278.86109999999996 208.9494496334473 305.98742898214454
 278.86109999999996 240.34990945104275 356.5661083295127
 278.86109999999996 261.4684551634476 381.4129203950427
 278.86109999999996 267.17283914113693 392.3891920169632
 278.86109999999996 158.08082357358052 -9.420124610253765
 278.86109999999996 176.22803207826016 25.925430218892757
 278.86109999999996 202.19304492192194 85.05421103729282
 278.86109999999996 224.8852378169024 126.19402806165073
 278.86109999999996 184.736683733431 17.91693692231354
 278.86109999999996 185.29683546780413 16.486641995876255
 280.6531 -147.2458132412783 57.40835243031535
 280.6531 -145.3519797980099 67.10959236403363
 280.6531 -134.47661076262543 50.03087596122839
 280.6531 -130.35666123672135 50.716951746921154
 280.6531 -129.9477881252437 46.88790203954278
 280.6531 -125.39179743567402 43.744634925010246
 280.6531 -112.83331749835378 39.71196424731079
 280.6531 -122.33794764692495 66.2886198242822
 280.6531 -136.4796024574757 103.35087528562593
 280.6531 -153.43422979913927 153.63025365971953
 280.6531 -173.98636215035924 212.51257222015988
 280.6531 -27.47093590523083 61.442430339716395
 280.6531 -25.898409344091938 58.02672411424055
 280.6531 -24.9198287545551 56.07872064840126
 280.6531 -20.864010416695283 56.058282655693574
 280.6531 -21.170727736113477 56.54392847163052
 280.6531 -19.013714015624167 55.899132739595245
 280.6531 -15.399869007405277 55.302096127277196
 280.6531 -13.923739260929977 55.105613601178845
 280.6531 -11.101687965825034 55.69403697441561
 280.6531 -8.821631579753385 56.25069422478123
 280.6531 -7.95325098133306 54.51789128245866
 280.6531 -5.585000540363174 55.0580631154769
 280.6531 -3.5628588730579107 54.331026075194245
 280.6531 -2.932115927453542 55.33621318299993
 280.6531 0.09142525382477601 54.59688956398611
 280.6531 1.4606177830689147 54.094228359332305
 280.6531 5.837829953271335 53.80414866226039
 280.6531 8.410241068262422 54.50854640821609
 280.6531 6.932278710470128 53.78661079494117
 280.6531 11.192892593424238 52.93893949857676
 280.6531 12.00254560716621 52.664964669830226
 280.6531 13.726900685068653 50.355613601178845
 280.6531 15.736008597171178 50.7806425562045
 280.6531 19.375549165928277 52.62276195001198
 280.6531 20.693881347322787 53.308282655693574
 280.6531 23.008831903505417 52.427573685054256
 280.6531 23.077772223815543 53.427573685054256
 280.6531 25.19278257993025 48.77672411424055
 280.6531 27.2086919799699 45.873283492272606
 280.6531 32.02710060268393 44.738939663013866
 280.6531 30.453796926215333 45.12182232720056
 280.6531 32.81159017795498 45.42765816011001
 280.6531 38.01924633213022 45.44230505527457
 280.6531 36.31821730333447 47.12638911835512
 280.6531 38.0692222003254 48.21918487692574
 280.6531 43.820501636806775 47.09315301718334
 280.6531 45.24312202934183 50.22811977379473
 280.6531 44.35528248655916 49.06204229216718
 280.6531 46.99936459166075 52.306076154948244
 280.6531 49.029930515416915 53.58312754961679
 280.6531 51.76746052541928 54.50620259578443
 280.6531 55.08969371516955 54.31035936165267
 280.6531 55.75969989229993 54.983248064605846
 280.6531 58.24256527702178 56.93019736182879
 280.6531 59.599239755082344 58.78106589278315
 280.6531 60.74677884322847 59.379211110738424
 280.6531 122.48908993614164 259.804947327288
 280.6531 125.92471127173827 253.96627298251684
 280.6531 140.93222509017545 268.71961220405933
 280.6531 146.2613991611769 271.59006520880524
 280.6531 146.25998898380777 264.58202125375345
 280.6531 150.45629970669916 268.8939856754376
 280.6531 161.97371369700082 285.3716780433569
 280.6531 163.8971266952812 277.23360667169334
 280.6531 165.04556966113427 268.40069963077156
 280.6531 167.61746677173457 270.3287246205266
 280.6531 170.89578129434616 267.39589225288233
 280.6531 183.7829440580261 303.33625200685145
 280.6531 188.4469185593898 306.7586521744842
 280.6531 193.856343898274 310.30933509966314
 280.6531 196.6208115846493 305.59173808504835
 280.6531 199.53610944818104 307.44769631989914
 280.6531 204.37439115607236 301.76257222015994
 280.6531 209.01711186804226 303.79704020996184
 280.6531 234.47908925664518 340.51955824061497
 280.6531 258.87223090231015 377.0308759612284
 280.6531 268.4740851163627 389.92034884854655
 280.6531 163.09682506848912 -1.1418321939007683
 280.6531 178.96240603789514 29.047414364877966
 280.6531 210.37579899389507 99.18795206933504
 280.6531 185.4821491791714 16.99378490844839
 280.6531 186.355639018712 19.470769162099828
 280.6531 189.77668966467206 18.768751855602375
 282.4451 -69.96883994601686 -105.75579699924668
 282.4451 -145.01082738674066 49.661900868121904
 282.4451 -134.69309146950977 33.554517508079584
 282.4451 -143.9361496155576 64.55166595241275
 282.4451 -131.89434735901247 49.64069926247191
 282.4451 -129.00843180695264 48.43189281927147
 282.4451 -128.81725175232353 47.083929573760486
 282.4451 -124.6206742030009 49.99454833224354
 282.4451 -107.39177727778423 27.413243904811395
 282.4451 -118.85881467760096 55.53155046076125
 282.4451 -129.81749824907007 89.92629857958752
 282.4451 -148.90652700217564 137.66597090472692
 282.4451 -167.18335292992666 195.4606463819208
 282.4451 -27.334872951338127 55.632194973119056
 282.4451 -23.879723458228835 57.85978795899109
 282.4451 -21.7137870007537 57.478839586654374
 282.4451 -21.541745544208766 56.23376093779683
 282.4451 -17.886868480371618 55.4091608031099
 282.4451 -18.401665481769914 56.38847361829943
 282.4451 -13.73032593490198 55.321570181415495
 282.4451 -10.806594815630636 56.161068232224466
 282.4451 -11.89694150539292 55.630035254575375
 282.4451 -8.926727032108863 54.95605175909151
 282.4451 -6.345601770782149 54.754889511818305
 282.4451 -5.6016349425682765 54.265815137823836
 282.4451 -1.5623367917227051 54.55186470736328
 282.4451 0.7335831192957388 53.804227829154456
 282.4451 2.567518003984977 53.796665723428816
 282.4451 2.4758226202383793 53.79724339618673
 282.4451 7.610281030419518 53.73253180511222
 282.4451 7.065473483008031 53.99261835370169
 282.4451 9.076995512300543 53.701932269027395
 282.4451 11.268350296301255 53.39593090391469
 282.4451 12.959784338281025 52.09299218911201
 282.4451 16.833025208217204 49.19116043599587
 282.4451 19.524737458933174 51.82323720185724
 282.4451 20.953982092540166 52.75323417873358
 282.4451 21.78187671960303 54.21394820565655
 282.4451 24.0600629827723 52.57688197262212
 282.4451 25.607943440666862 51.22356638446274
 282.4451 28.437264341088266 49.016207652022615
 282.4451 30.968574025360876 44.03555087547437
 282.4451 31.591377626665334 43.98361976329852
 282.4451 35.70086398796856 44.62457944796574
 282.4451 37.211177979873966 45.236377518823474
 282.4451 38.5775814269224 46.1108970463211
 282.4451 41.417731931982445 47.07765333373709
 282.4451 41.781250295046675 47.798249435679224
 282.4451 43.343892781557855 51.42866610513374
 282.4451 47.356331805575316 51.724216909214476
 282.4451 47.841287463277595 53.19099206291634
 282.4451 48.09498677563385 53.66873175623283
 282.4451 50.126610832536365 54.179656815857925
 282.4451 55.0077737174567 54.295468696189744
 282.4451 55.45560311991976 54.74418189550698
 282.4451 58.398661776486286 57.138586557820645
 282.4451 60.08823223945563 58.68392663954813
 282.4451 62.58429759622717 59.84585779270094
 282.4451 63.08996340490998 61.052677686683865
 282.4451 66.92762846287869 63.533702077873784
 282.4451 125.63456179757668 231.77654694132508
 282.4451 126.43823499368236 230.36859691403384
 282.4451 136.33053753221756 261.8182360356007
 282.4451 141.66057272535895 263.1380181039852
 282.4451 144.14801086302572 262.77710325482025
 282.4451 147.40967147956593 265.9308471432835
 282.4451 150.20024395276468 265.5113408397598
 282.4451 154.0925552735163 268.5599238821659
 282.4451 157.40382039243306 268.3016323739158
 282.4451 160.9576157528889 263.5401551664911
 282.4451 165.03654536544298 262.8521086178281
 282.4451 190.61734667196734 302.3866244594896
 282.4451 194.2645001480927 302.0037426690391
 282.4451 200.54244386000204 309.6063719686731
 282.4451 201.89285557115414 302.7234559347139
 282.4451 249.11841660629057 356.0698508699863
 282.4451 275.44188720090625 386.5514078425808
